case_id	model	cell_line	chrom	split	node_id	bin	start	end	compartment_score	compartment	embedding_norm	umap_1	umap_2	cluster
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	31	3235	16175000	16180000	nan	unknown	6.2009721	16.683407	7.3887615	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	32	3236	16180000	16185000	nan	unknown	6.2009721	16.761841	7.4132657	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	33	3237	16185000	16190000	nan	unknown	6.2009721	16.630377	7.4353881	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	34	3238	16190000	16195000	nan	unknown	6.2009721	16.741484	7.4024215	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	35	3239	16195000	16200000	nan	unknown	6.2009721	16.662003	7.3093867	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	36	3240	16200000	16205000	nan	unknown	6.2009721	16.701189	7.5870757	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	37	3241	16205000	16210000	nan	unknown	6.2009721	16.606052	7.6224408	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	38	3242	16210000	16215000	nan	unknown	6.2009721	16.548876	7.5862708	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	39	3243	16215000	16220000	nan	unknown	6.2009721	16.668995	7.4769502	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	40	3244	16220000	16225000	nan	unknown	6.2009721	16.589506	7.4292626	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	41	3245	16225000	16230000	nan	unknown	6.2009721	16.633368	7.5606594	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	42	3246	16230000	16235000	nan	unknown	6.2009721	16.681715	7.7381897	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	43	3247	16235000	16240000	nan	unknown	6.2009721	16.925102	7.6486197	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	44	3248	16240000	16245000	nan	unknown	6.2009721	16.533775	7.6233687	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	45	3249	16245000	16250000	nan	unknown	6.2009721	16.528545	7.4420009	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	46	3250	16250000	16255000	nan	unknown	6.2009721	16.605433	7.5913429	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	47	3251	16255000	16260000	nan	unknown	6.2009721	16.789288	7.4999619	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	48	3252	16260000	16265000	nan	unknown	6.2009721	16.73041	7.4445353	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	49	3253	16265000	16270000	nan	unknown	6.2009721	16.920553	7.4414506	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	50	3254	16270000	16275000	nan	unknown	6.2009721	16.745243	7.5162587	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	51	3255	16275000	16280000	nan	unknown	6.2009721	16.801695	7.3927917	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	52	3256	16280000	16285000	nan	unknown	6.2009721	16.856623	7.6415062	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	53	3257	16285000	16290000	nan	unknown	6.2009721	16.766314	7.4753685	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	54	3258	16290000	16295000	nan	unknown	6.2009721	16.825947	7.8004975	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	55	3259	16295000	16300000	nan	unknown	6.2009721	16.793055	7.7738228	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	56	3260	16300000	16305000	nan	unknown	6.2009721	16.802095	7.5622692	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	57	3261	16305000	16310000	nan	unknown	6.2009721	16.715649	7.5872326	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	58	3262	16310000	16315000	nan	unknown	6.2009721	16.748337	7.6473083	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	59	3263	16315000	16320000	nan	unknown	6.2009721	16.796808	7.4937582	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	60	3264	16320000	16325000	nan	unknown	6.2009721	16.780846	7.6214371	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	61	3265	16325000	16330000	nan	unknown	6.2009721	16.654526	7.3542385	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	62	3266	16330000	16335000	nan	unknown	6.2009721	16.71769	7.4183507	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	63	3267	16335000	16340000	nan	unknown	6.2009721	16.466311	7.6207604	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	64	3268	16340000	16345000	nan	unknown	6.2009721	16.640926	7.6635132	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	65	3269	16345000	16350000	nan	unknown	6.2009721	16.842873	7.2730227	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	66	3270	16350000	16355000	nan	unknown	6.2009721	16.928955	7.5867543	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	67	3271	16355000	16360000	nan	unknown	6.2009721	16.979933	7.3771553	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	68	3272	16360000	16365000	nan	unknown	6.2009721	16.57262	7.5504756	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	69	3273	16365000	16370000	nan	unknown	6.2009721	16.508713	7.3254514	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	70	3274	16370000	16375000	nan	unknown	6.2009721	16.96236	7.5573893	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	71	3275	16375000	16380000	nan	unknown	6.2009721	16.810627	7.3838515	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	72	3276	16380000	16385000	nan	unknown	6.2009721	16.830496	7.2562842	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	73	3277	16385000	16390000	nan	unknown	6.2009721	16.709772	7.6218638	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	74	3278	16390000	16395000	nan	unknown	6.2009721	16.886648	7.4937954	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	75	3279	16395000	16400000	nan	unknown	6.198638	14.486576	5.0222588	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	76	3280	16400000	16405000	nan	unknown	6.9947104	-1.5158663	6.278646	6
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	77	3281	16405000	16410000	nan	unknown	6.2019863	15.699028	6.7381482	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	78	3282	16410000	16415000	nan	unknown	6.2009721	16.445965	7.5510893	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	79	3283	16415000	16420000	nan	unknown	6.2009721	16.713299	7.775641	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	80	3284	16420000	16425000	nan	unknown	6.2009721	16.74806	7.5991168	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	81	3285	16425000	16430000	nan	unknown	6.2009721	16.82354	7.537653	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	82	3286	16430000	16435000	nan	unknown	6.2009721	16.490116	7.5153255	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	83	3287	16435000	16440000	nan	unknown	6.2009721	16.4893	7.4252181	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	84	3288	16440000	16445000	nan	unknown	6.2009721	16.792637	7.4902811	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	85	3289	16445000	16450000	nan	unknown	6.2009721	16.72435	7.7933898	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	86	3290	16450000	16455000	nan	unknown	6.2009721	16.814789	7.4656739	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	87	3291	16455000	16460000	nan	unknown	6.2009721	16.422779	7.5035005	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	88	3292	16460000	16465000	nan	unknown	6.2009721	16.649914	7.4021254	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	89	3293	16465000	16470000	nan	unknown	6.2009721	16.735451	7.6893835	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	90	3294	16470000	16475000	nan	unknown	6.2009721	16.691441	7.7011924	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	91	3295	16475000	16480000	nan	unknown	6.2009721	16.868221	7.362596	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	92	3296	16480000	16485000	nan	unknown	6.2009721	16.931524	7.4574652	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	93	3297	16485000	16490000	nan	unknown	6.2009721	16.749723	7.6799412	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	94	3298	16490000	16495000	nan	unknown	6.2009721	16.805645	7.5721097	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	95	3299	16495000	16500000	nan	unknown	6.2009721	16.60111	7.5125456	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	96	3300	16500000	16505000	nan	unknown	6.2009721	16.696795	7.417542	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	97	3301	16505000	16510000	nan	unknown	6.2009721	16.610413	7.601831	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	98	3302	16510000	16515000	nan	unknown	6.2009721	16.540806	7.6595469	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	99	3303	16515000	16520000	nan	unknown	6.2009721	16.630211	7.5673718	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	100	3304	16520000	16525000	nan	unknown	6.2009721	16.791916	7.4859295	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	101	3305	16525000	16530000	nan	unknown	6.2009721	16.471899	7.3978348	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	102	3306	16530000	16535000	nan	unknown	6.2009721	16.732985	7.5974655	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	103	3307	16535000	16540000	nan	unknown	6.2009721	16.802372	7.5564818	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	104	3308	16540000	16545000	nan	unknown	6.2009721	16.922438	7.4385433	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	105	3309	16545000	16550000	nan	unknown	6.2009721	16.748936	7.5667815	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	106	3310	16550000	16555000	nan	unknown	6.2009721	16.730463	7.5976486	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	107	3311	16555000	16560000	nan	unknown	6.2009721	16.644468	7.4896164	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	108	3312	16560000	16565000	nan	unknown	6.2009721	16.580761	7.616683	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	109	3313	16565000	16570000	nan	unknown	6.2009721	16.631218	7.4000931	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	110	3314	16570000	16575000	nan	unknown	6.2009721	16.46385	7.3688364	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	111	3315	16575000	16580000	nan	unknown	6.2009721	16.889074	7.3838811	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	112	3316	16580000	16585000	nan	unknown	6.2009721	16.472523	7.5065603	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	113	3317	16585000	16590000	nan	unknown	6.2009721	16.74341	7.3890185	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	114	3318	16590000	16595000	nan	unknown	6.2009721	16.87916	7.2882037	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	115	3319	16595000	16600000	nan	unknown	6.2009721	16.908581	7.5059905	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	116	3320	16600000	16605000	nan	unknown	6.2009721	16.552906	7.4869013	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	117	3321	16605000	16610000	nan	unknown	6.2009721	16.716162	7.8038058	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	118	3322	16610000	16615000	nan	unknown	6.2009721	16.53891	7.4201994	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	119	3323	16615000	16620000	nan	unknown	6.2009721	16.673061	7.2727675	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	120	3324	16620000	16625000	nan	unknown	6.2009721	16.691034	7.7143316	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	121	3325	16625000	16630000	nan	unknown	6.2009721	16.51956	7.4659181	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	122	3326	16630000	16635000	nan	unknown	6.2009721	16.655159	7.5633869	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	123	3327	16635000	16640000	nan	unknown	6.2009721	16.607761	7.541049	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	124	3328	16640000	16645000	nan	unknown	6.2009721	16.458609	7.4983139	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	125	3329	16645000	16650000	nan	unknown	6.2009721	17.011507	7.4517541	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	126	3330	16650000	16655000	nan	unknown	6.2009721	16.753563	7.4890504	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	127	3331	16655000	16660000	nan	unknown	6.2009721	16.504477	7.4280319	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	128	3332	16660000	16665000	nan	unknown	6.2009721	16.841705	7.4562993	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	129	3333	16665000	16670000	nan	unknown	6.2009721	16.697943	7.7994871	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	130	3334	16670000	16675000	nan	unknown	6.2009721	16.416798	7.4230514	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	131	3335	16675000	16680000	nan	unknown	6.2009721	16.624819	7.5119934	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	132	3336	16680000	16685000	nan	unknown	6.2009721	16.509071	7.4749808	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	133	3337	16685000	16690000	nan	unknown	6.2009721	16.903383	7.55515	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	134	3338	16690000	16695000	nan	unknown	6.2009721	16.55162	7.6607804	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	135	3339	16695000	16700000	nan	unknown	6.2009721	16.421249	7.3581133	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	136	3340	16700000	16705000	nan	unknown	6.2009721	16.750252	7.6946678	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	137	3341	16705000	16710000	nan	unknown	6.2009721	16.958426	7.4629717	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	138	3342	16710000	16715000	nan	unknown	6.2009721	16.787542	7.4640136	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	139	3343	16715000	16720000	nan	unknown	6.2009721	16.627501	7.4906526	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	140	3344	16720000	16725000	nan	unknown	6.2009721	17.014421	7.4076233	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	141	3345	16725000	16730000	nan	unknown	6.2009721	16.780779	7.6572475	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	142	3346	16730000	16735000	nan	unknown	6.2009721	16.533415	7.6900449	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	143	3347	16735000	16740000	nan	unknown	6.2009721	16.876236	7.678803	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	144	3348	16740000	16745000	nan	unknown	6.2009721	16.533167	7.535511	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	145	3349	16745000	16750000	nan	unknown	6.2009721	16.592409	7.4194531	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	146	3350	16750000	16755000	nan	unknown	6.2009721	16.846462	7.6469736	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	147	3351	16755000	16760000	nan	unknown	6.2009721	16.489935	7.6229224	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	148	3352	16760000	16765000	nan	unknown	6.2009721	16.727324	7.5676475	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	149	3353	16765000	16770000	nan	unknown	6.2009721	16.454912	7.3272986	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	150	3354	16770000	16775000	nan	unknown	6.2009721	16.770702	7.5390453	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	151	3355	16775000	16780000	nan	unknown	6.2009721	16.788475	7.3183937	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	152	3356	16780000	16785000	nan	unknown	6.2009721	16.431583	7.4635758	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	153	3357	16785000	16790000	nan	unknown	6.2009721	16.715155	7.4974008	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	154	3358	16790000	16795000	nan	unknown	6.2009721	16.822573	7.5726132	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	155	3359	16795000	16800000	nan	unknown	6.2009721	16.818434	7.5739894	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	156	3360	16800000	16805000	nan	unknown	6.2009721	16.583069	7.3898115	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	157	3361	16805000	16810000	nan	unknown	6.2009721	16.522701	7.6229057	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	158	3362	16810000	16815000	nan	unknown	6.2009721	16.575996	7.7426596	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	159	3363	16815000	16820000	nan	unknown	6.2009721	16.910471	7.546814	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	160	3364	16820000	16825000	nan	unknown	6.2009721	16.954462	7.5222015	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	161	3365	16825000	16830000	nan	unknown	6.2009721	16.596184	7.4072618	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	162	3366	16830000	16835000	nan	unknown	6.2009721	16.782145	7.5146513	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	163	3367	16835000	16840000	nan	unknown	6.2009721	16.526888	7.711103	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	164	3368	16840000	16845000	nan	unknown	6.2009721	16.752235	7.4349685	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	165	3369	16845000	16850000	nan	unknown	6.2009721	16.826401	7.6047416	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	166	3370	16850000	16855000	nan	unknown	6.2009721	16.903358	7.4481287	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	167	3371	16855000	16860000	nan	unknown	6.2009721	16.92985	7.8030272	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	168	3372	16860000	16865000	nan	unknown	6.2009721	16.558376	7.5062661	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	169	3373	16865000	16870000	nan	unknown	6.2009721	16.646738	7.5610242	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	170	3374	16870000	16875000	nan	unknown	6.2009721	16.955173	7.4953012	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	171	3375	16875000	16880000	nan	unknown	6.2009721	16.700756	7.3675475	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	172	3376	16880000	16885000	nan	unknown	6.2009721	16.893253	7.422318	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	173	3377	16885000	16890000	nan	unknown	6.2009721	16.511431	7.6011839	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	174	3378	16890000	16895000	nan	unknown	6.2009721	16.762596	7.4173455	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	175	3379	16895000	16900000	nan	unknown	6.2009721	16.60453	7.415586	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	176	3380	16900000	16905000	nan	unknown	6.2009721	16.524923	7.3488173	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	177	3381	16905000	16910000	nan	unknown	6.2009721	16.611435	7.7099614	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	178	3382	16910000	16915000	nan	unknown	6.2009721	16.511322	7.3966932	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	179	3383	16915000	16920000	nan	unknown	6.2009721	16.469143	7.598084	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	180	3384	16920000	16925000	nan	unknown	6.2009721	16.725142	7.7316623	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	181	3385	16925000	16930000	nan	unknown	6.2009721	16.872578	7.4606051	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	182	3386	16930000	16935000	nan	unknown	6.2009721	16.584122	7.6406121	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	183	3387	16935000	16940000	nan	unknown	6.2009721	16.59376	7.3479748	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	184	3388	16940000	16945000	nan	unknown	6.2009721	16.639591	7.4525995	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	185	3389	16945000	16950000	nan	unknown	6.2009721	16.802698	7.4802313	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	186	3390	16950000	16955000	nan	unknown	6.2009721	16.787394	7.6294417	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	187	3391	16955000	16960000	nan	unknown	6.2009721	16.618093	7.6511779	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	188	3392	16960000	16965000	nan	unknown	6.2009721	16.813572	7.4977412	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	189	3393	16965000	16970000	nan	unknown	6.2009721	16.647404	7.4212623	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	190	3394	16970000	16975000	nan	unknown	6.2009721	16.951374	7.4560356	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	191	3395	16975000	16980000	nan	unknown	6.2009721	16.508297	7.4748464	3
comprehensive_gm12878_chr14	Comprehensive	GM12878	chr14	test	192	3396	16980000	16985000	nan	unknown	6.2009721	16.558144	7.4262285	3
