case_id	model	cell_line	chrom	split	node_id	bin	start	end	compartment_score	compartment	embedding_norm	umap_1	umap_2	cluster
k562_intra_chr14	K562	K562	chr14	test	75	3279	16395000	16400000	nan	unknown	7.8223519	21.156485	6.5290689	1
k562_intra_chr14	K562	K562	chr14	test	76	3280	16400000	16405000	nan	unknown	9.185832	3.2759976	5.139183	0
k562_intra_chr14	K562	K562	chr14	test	77	3281	16405000	16410000	nan	unknown	7.8223462	21.121925	6.1823063	1
k562_intra_chr14	K562	K562	chr14	test	78	3282	16410000	16415000	nan	unknown	7.8223433	21.108347	6.5116782	1
k562_intra_chr14	K562	K562	chr14	test	79	3283	16415000	16420000	nan	unknown	7.8223433	21.568695	6.5511942	1
k562_intra_chr14	K562	K562	chr14	test	80	3284	16420000	16425000	nan	unknown	7.8223433	21.583822	6.408968	1
k562_intra_chr14	K562	K562	chr14	test	81	3285	16425000	16430000	nan	unknown	7.8223433	21.647753	6.5858078	1
k562_intra_chr14	K562	K562	chr14	test	82	3286	16430000	16435000	nan	unknown	7.8223433	21.24048	6.4613924	1
k562_intra_chr14	K562	K562	chr14	test	83	3287	16435000	16440000	nan	unknown	7.8223433	21.352776	6.4997129	1
k562_intra_chr14	K562	K562	chr14	test	84	3288	16440000	16445000	nan	unknown	7.8223433	21.284538	6.5602107	1
k562_intra_chr14	K562	K562	chr14	test	85	3289	16445000	16450000	nan	unknown	7.8223433	21.568071	6.4935632	1
k562_intra_chr14	K562	K562	chr14	test	86	3290	16450000	16455000	nan	unknown	7.8223433	21.199499	6.5350981	1
k562_intra_chr14	K562	K562	chr14	test	87	3291	16455000	16460000	nan	unknown	7.8223433	21.572866	6.6011996	1
k562_intra_chr14	K562	K562	chr14	test	88	3292	16460000	16465000	nan	unknown	7.8223433	21.561251	6.5776029	1
k562_intra_chr14	K562	K562	chr14	test	89	3293	16465000	16470000	nan	unknown	7.8223433	21.55472	6.4774528	1
k562_intra_chr14	K562	K562	chr14	test	90	3294	16470000	16475000	nan	unknown	7.8223433	21.629992	6.6073623	1
k562_intra_chr14	K562	K562	chr14	test	91	3295	16475000	16480000	nan	unknown	7.8223433	21.544582	6.7460599	1
k562_intra_chr14	K562	K562	chr14	test	92	3296	16480000	16485000	nan	unknown	7.8223433	21.22946	6.2625799	1
k562_intra_chr14	K562	K562	chr14	test	93	3297	16485000	16490000	nan	unknown	7.8223433	21.264833	6.598455	1
k562_intra_chr14	K562	K562	chr14	test	94	3298	16490000	16495000	nan	unknown	7.8223433	21.306854	6.5036125	1
k562_intra_chr14	K562	K562	chr14	test	95	3299	16495000	16500000	nan	unknown	7.8223433	21.622318	6.4993443	1
k562_intra_chr14	K562	K562	chr14	test	96	3300	16500000	16505000	nan	unknown	7.8223433	21.181421	6.5116272	1
k562_intra_chr14	K562	K562	chr14	test	97	3301	16505000	16510000	nan	unknown	7.8223433	21.354225	6.4160542	1
k562_intra_chr14	K562	K562	chr14	test	98	3302	16510000	16515000	nan	unknown	7.8223433	21.483334	6.3013048	1
k562_intra_chr14	K562	K562	chr14	test	99	3303	16515000	16520000	nan	unknown	7.8223433	21.418613	6.4329991	1
k562_intra_chr14	K562	K562	chr14	test	100	3304	16520000	16525000	nan	unknown	7.8223433	21.431498	6.4971738	1
k562_intra_chr14	K562	K562	chr14	test	101	3305	16525000	16530000	nan	unknown	7.8223433	21.217642	6.4432249	1
k562_intra_chr14	K562	K562	chr14	test	102	3306	16530000	16535000	nan	unknown	7.8223433	21.366385	6.4584293	1
k562_intra_chr14	K562	K562	chr14	test	103	3307	16535000	16540000	nan	unknown	7.8223433	21.272457	6.6241446	1
k562_intra_chr14	K562	K562	chr14	test	104	3308	16540000	16545000	nan	unknown	7.8223433	21.325092	6.4531522	1
k562_intra_chr14	K562	K562	chr14	test	105	3309	16545000	16550000	nan	unknown	7.8223433	21.385487	6.3738852	1
k562_intra_chr14	K562	K562	chr14	test	106	3310	16550000	16555000	nan	unknown	7.8223433	21.201155	6.374949	1
k562_intra_chr14	K562	K562	chr14	test	107	3311	16555000	16560000	nan	unknown	7.8223433	21.316103	6.5431728	1
k562_intra_chr14	K562	K562	chr14	test	108	3312	16560000	16565000	nan	unknown	7.8223433	21.502579	6.3825769	1
k562_intra_chr14	K562	K562	chr14	test	109	3313	16565000	16570000	nan	unknown	7.8223433	21.418524	6.6169906	1
k562_intra_chr14	K562	K562	chr14	test	110	3314	16570000	16575000	nan	unknown	7.8223433	21.43648	6.5254602	1
k562_intra_chr14	K562	K562	chr14	test	111	3315	16575000	16580000	nan	unknown	7.8223433	21.562845	6.4914894	1
k562_intra_chr14	K562	K562	chr14	test	112	3316	16580000	16585000	nan	unknown	7.8223433	21.246986	6.3268709	1
k562_intra_chr14	K562	K562	chr14	test	113	3317	16585000	16590000	nan	unknown	7.8223433	21.405388	6.6529794	1
k562_intra_chr14	K562	K562	chr14	test	114	3318	16590000	16595000	nan	unknown	7.8223433	21.231422	6.6296802	1
k562_intra_chr14	K562	K562	chr14	test	115	3319	16595000	16600000	nan	unknown	7.8223433	21.121475	6.6047521	1
k562_intra_chr14	K562	K562	chr14	test	116	3320	16600000	16605000	nan	unknown	7.8223433	21.066353	6.6142812	1
k562_intra_chr14	K562	K562	chr14	test	117	3321	16605000	16610000	nan	unknown	7.8223433	21.700087	6.3704863	1
k562_intra_chr14	K562	K562	chr14	test	118	3322	16610000	16615000	nan	unknown	7.8223433	21.134869	6.6440539	1
k562_intra_chr14	K562	K562	chr14	test	119	3323	16615000	16620000	nan	unknown	7.8223433	21.264042	6.3076148	1
k562_intra_chr14	K562	K562	chr14	test	120	3324	16620000	16625000	nan	unknown	7.8223433	21.577843	6.7165489	1
k562_intra_chr14	K562	K562	chr14	test	121	3325	16625000	16630000	nan	unknown	7.8223433	21.199131	6.54107	1
k562_intra_chr14	K562	K562	chr14	test	122	3326	16630000	16635000	nan	unknown	7.8223433	21.194399	6.2499881	1
k562_intra_chr14	K562	K562	chr14	test	123	3327	16635000	16640000	nan	unknown	7.8223433	21.484034	6.7138977	1
k562_intra_chr14	K562	K562	chr14	test	124	3328	16640000	16645000	nan	unknown	7.8223433	21.590141	6.456409	1
k562_intra_chr14	K562	K562	chr14	test	125	3329	16645000	16650000	nan	unknown	7.8223433	21.229078	6.3976698	1
k562_intra_chr14	K562	K562	chr14	test	126	3330	16650000	16655000	nan	unknown	7.8223433	21.405472	6.4201427	1
k562_intra_chr14	K562	K562	chr14	test	127	3331	16655000	16660000	nan	unknown	7.8223433	21.475882	6.6917949	1
k562_intra_chr14	K562	K562	chr14	test	128	3332	16660000	16665000	nan	unknown	7.8223433	21.261705	6.4968109	1
k562_intra_chr14	K562	K562	chr14	test	129	3333	16665000	16670000	nan	unknown	7.8223433	21.409796	6.4375057	1
k562_intra_chr14	K562	K562	chr14	test	130	3334	16670000	16675000	nan	unknown	7.8223433	21.323057	6.6115975	1
k562_intra_chr14	K562	K562	chr14	test	131	3335	16675000	16680000	nan	unknown	7.8223433	21.529461	6.5371547	1
k562_intra_chr14	K562	K562	chr14	test	132	3336	16680000	16685000	nan	unknown	7.8223433	21.449951	6.5142727	1
k562_intra_chr14	K562	K562	chr14	test	133	3337	16685000	16690000	nan	unknown	7.8223433	21.322308	6.2137599	1
k562_intra_chr14	K562	K562	chr14	test	134	3338	16690000	16695000	nan	unknown	7.8223433	21.327085	6.5436459	1
k562_intra_chr14	K562	K562	chr14	test	135	3339	16695000	16700000	nan	unknown	7.8223433	21.177555	6.3796625	1
k562_intra_chr14	K562	K562	chr14	test	136	3340	16700000	16705000	nan	unknown	7.8223433	21.307529	6.4579082	1
k562_intra_chr14	K562	K562	chr14	test	137	3341	16705000	16710000	nan	unknown	7.8223433	21.60602	6.6067924	1
k562_intra_chr14	K562	K562	chr14	test	138	3342	16710000	16715000	nan	unknown	7.8223433	21.457714	6.5421391	1
k562_intra_chr14	K562	K562	chr14	test	139	3343	16715000	16720000	nan	unknown	7.8223433	21.52515	6.4840145	1
k562_intra_chr14	K562	K562	chr14	test	140	3344	16720000	16725000	nan	unknown	7.8223433	21.133812	6.6597643	1
k562_intra_chr14	K562	K562	chr14	test	141	3345	16725000	16730000	nan	unknown	7.8223433	21.26955	6.3224115	1
k562_intra_chr14	K562	K562	chr14	test	142	3346	16730000	16735000	nan	unknown	7.8223433	21.594625	6.560926	1
k562_intra_chr14	K562	K562	chr14	test	143	3347	16735000	16740000	nan	unknown	7.8223433	21.414778	6.742311	1
k562_intra_chr14	K562	K562	chr14	test	144	3348	16740000	16745000	nan	unknown	7.8223433	21.574982	6.7119265	1
k562_intra_chr14	K562	K562	chr14	test	145	3349	16745000	16750000	nan	unknown	7.8223433	21.404625	6.4372158	1
k562_intra_chr14	K562	K562	chr14	test	146	3350	16750000	16755000	nan	unknown	7.8223433	21.608438	6.3339357	1
k562_intra_chr14	K562	K562	chr14	test	147	3351	16755000	16760000	nan	unknown	7.8223433	21.53754	6.6739469	1
k562_intra_chr14	K562	K562	chr14	test	148	3352	16760000	16765000	nan	unknown	7.8223433	21.376719	6.4994082	1
k562_intra_chr14	K562	K562	chr14	test	149	3353	16765000	16770000	nan	unknown	7.8223433	21.504299	6.5505013	1
k562_intra_chr14	K562	K562	chr14	test	150	3354	16770000	16775000	nan	unknown	7.8223433	21.369055	6.4294424	1
k562_intra_chr14	K562	K562	chr14	test	151	3355	16775000	16780000	nan	unknown	7.8223433	20.990311	6.4710293	1
k562_intra_chr14	K562	K562	chr14	test	152	3356	16780000	16785000	nan	unknown	7.8223433	21.480488	6.1938839	1
k562_intra_chr14	K562	K562	chr14	test	153	3357	16785000	16790000	nan	unknown	7.8223433	21.047832	6.4431462	1
k562_intra_chr14	K562	K562	chr14	test	154	3358	16790000	16795000	nan	unknown	7.8223433	21.310465	6.5275702	1
k562_intra_chr14	K562	K562	chr14	test	155	3359	16795000	16800000	nan	unknown	7.8223433	21.448074	6.3321767	1
k562_intra_chr14	K562	K562	chr14	test	156	3360	16800000	16805000	nan	unknown	7.8223433	21.242201	6.5173364	1
k562_intra_chr14	K562	K562	chr14	test	157	3361	16805000	16810000	nan	unknown	7.8223433	21.494516	6.5788527	1
k562_intra_chr14	K562	K562	chr14	test	158	3362	16810000	16815000	nan	unknown	7.8223433	21.138027	6.5811052	1
k562_intra_chr14	K562	K562	chr14	test	159	3363	16815000	16820000	nan	unknown	7.8223433	21.23819	6.3884354	1
k562_intra_chr14	K562	K562	chr14	test	160	3364	16820000	16825000	nan	unknown	7.8223433	21.45434	6.519928	1
k562_intra_chr14	K562	K562	chr14	test	161	3365	16825000	16830000	nan	unknown	7.8223433	21.251617	6.4163833	1
k562_intra_chr14	K562	K562	chr14	test	162	3366	16830000	16835000	nan	unknown	7.8223433	21.468182	6.2745137	1
k562_intra_chr14	K562	K562	chr14	test	163	3367	16835000	16840000	nan	unknown	7.8223433	21.711628	6.3667359	1
k562_intra_chr14	K562	K562	chr14	test	164	3368	16840000	16845000	nan	unknown	7.8223433	21.180262	6.1517868	1
k562_intra_chr14	K562	K562	chr14	test	165	3369	16845000	16850000	nan	unknown	7.8223433	21.371603	6.6598234	1
k562_intra_chr14	K562	K562	chr14	test	166	3370	16850000	16855000	nan	unknown	7.8223433	21.441484	6.6127963	1
k562_intra_chr14	K562	K562	chr14	test	167	3371	16855000	16860000	nan	unknown	7.8223433	21.489204	6.4941683	1
k562_intra_chr14	K562	K562	chr14	test	168	3372	16860000	16865000	nan	unknown	7.8223433	21.235647	6.5737653	1
k562_intra_chr14	K562	K562	chr14	test	169	3373	16865000	16870000	nan	unknown	7.8223433	21.17486	6.5896726	1
k562_intra_chr14	K562	K562	chr14	test	170	3374	16870000	16875000	nan	unknown	7.8223433	21.240923	6.5909734	1
k562_intra_chr14	K562	K562	chr14	test	171	3375	16875000	16880000	nan	unknown	7.8223433	21.430401	6.4479647	1
k562_intra_chr14	K562	K562	chr14	test	172	3376	16880000	16885000	nan	unknown	7.8223433	21.2859	6.405478	1
k562_intra_chr14	K562	K562	chr14	test	173	3377	16885000	16890000	nan	unknown	7.8223433	21.427126	6.3349581	1
k562_intra_chr14	K562	K562	chr14	test	174	3378	16890000	16895000	nan	unknown	7.8223433	21.285109	6.4065413	1
k562_intra_chr14	K562	K562	chr14	test	175	3379	16895000	16900000	nan	unknown	7.8223433	21.281168	6.4571843	1
k562_intra_chr14	K562	K562	chr14	test	176	3380	16900000	16905000	nan	unknown	7.8223433	21.572519	6.6116619	1
k562_intra_chr14	K562	K562	chr14	test	177	3381	16905000	16910000	nan	unknown	7.8223433	21.154339	6.3783631	1
k562_intra_chr14	K562	K562	chr14	test	178	3382	16910000	16915000	nan	unknown	7.8223433	21.305075	6.3813715	1
k562_intra_chr14	K562	K562	chr14	test	179	3383	16915000	16920000	nan	unknown	7.8223433	21.273849	6.558845	1
k562_intra_chr14	K562	K562	chr14	test	180	3384	16920000	16925000	nan	unknown	7.8223433	21.568577	6.4741521	1
k562_intra_chr14	K562	K562	chr14	test	181	3385	16925000	16930000	nan	unknown	7.8223433	21.170343	6.5297375	1
k562_intra_chr14	K562	K562	chr14	test	182	3386	16930000	16935000	nan	unknown	7.8223433	21.125223	6.4773059	1
k562_intra_chr14	K562	K562	chr14	test	183	3387	16935000	16940000	nan	unknown	7.8223433	21.403265	6.4720178	1
k562_intra_chr14	K562	K562	chr14	test	184	3388	16940000	16945000	nan	unknown	7.8223433	21.582088	6.4149814	1
k562_intra_chr14	K562	K562	chr14	test	185	3389	16945000	16950000	nan	unknown	7.8223433	21.129148	6.5643053	1
k562_intra_chr14	K562	K562	chr14	test	186	3390	16950000	16955000	nan	unknown	7.8223433	21.323702	6.6289134	1
k562_intra_chr14	K562	K562	chr14	test	187	3391	16955000	16960000	nan	unknown	7.8223433	21.527721	6.3399291	1
k562_intra_chr14	K562	K562	chr14	test	188	3392	16960000	16965000	nan	unknown	7.8223433	21.189077	6.3589263	1
k562_intra_chr14	K562	K562	chr14	test	189	3393	16965000	16970000	nan	unknown	7.8223433	21.546768	6.6213551	1
k562_intra_chr14	K562	K562	chr14	test	190	3394	16970000	16975000	nan	unknown	7.8223433	21.476004	6.5805969	1
k562_intra_chr14	K562	K562	chr14	test	191	3395	16975000	16980000	nan	unknown	7.8223433	21.113987	6.5105596	1
k562_intra_chr14	K562	K562	chr14	test	192	3396	16980000	16985000	nan	unknown	7.8223433	21.284384	6.4315157	1
k562_intra_chr14	K562	K562	chr14	test	193	3397	16985000	16990000	nan	unknown	7.8223433	21.204082	6.3518238	1
k562_intra_chr14	K562	K562	chr14	test	194	3398	16990000	16995000	nan	unknown	7.8223433	21.378403	6.4858694	1
k562_intra_chr14	K562	K562	chr14	test	195	3399	16995000	17000000	nan	unknown	7.8223433	21.375021	6.6339779	1
k562_intra_chr14	K562	K562	chr14	test	196	3400	17000000	17005000	nan	unknown	7.8223433	21.297987	6.5180869	1
k562_intra_chr14	K562	K562	chr14	test	197	3401	17005000	17010000	nan	unknown	7.8223433	21.176033	6.4303813	1
k562_intra_chr14	K562	K562	chr14	test	198	3402	17010000	17015000	nan	unknown	7.8223433	21.611685	6.6401687	1
k562_intra_chr14	K562	K562	chr14	test	199	3403	17015000	17020000	nan	unknown	7.8223433	21.212643	6.2903638	1
k562_intra_chr14	K562	K562	chr14	test	200	3404	17020000	17025000	nan	unknown	7.8223433	21.372278	6.4436312	1
k562_intra_chr14	K562	K562	chr14	test	201	3405	17025000	17030000	nan	unknown	7.8223433	21.214907	6.3997045	1
k562_intra_chr14	K562	K562	chr14	test	202	3406	17030000	17035000	nan	unknown	7.8223433	21.274269	6.4750419	1
k562_intra_chr14	K562	K562	chr14	test	203	3407	17035000	17040000	nan	unknown	7.8223433	21.570887	6.4983902	1
k562_intra_chr14	K562	K562	chr14	test	204	3408	17040000	17045000	nan	unknown	7.8223433	21.24057	6.4415627	1
k562_intra_chr14	K562	K562	chr14	test	205	3409	17045000	17050000	nan	unknown	7.8223433	21.56945	6.6089334	1
k562_intra_chr14	K562	K562	chr14	test	206	3410	17050000	17055000	nan	unknown	7.8223433	21.131676	6.5214119	1
k562_intra_chr14	K562	K562	chr14	test	207	3411	17055000	17060000	nan	unknown	7.8223433	21.090532	6.4384694	1
k562_intra_chr14	K562	K562	chr14	test	208	3412	17060000	17065000	nan	unknown	7.8223433	21.286407	6.233222	1
k562_intra_chr14	K562	K562	chr14	test	209	3413	17065000	17070000	nan	unknown	7.8223433	21.10453	6.6005731	1
k562_intra_chr14	K562	K562	chr14	test	210	3414	17070000	17075000	nan	unknown	7.8223433	21.463036	6.598227	1
k562_intra_chr14	K562	K562	chr14	test	211	3415	17075000	17080000	nan	unknown	7.8223433	21.410469	6.4637375	1
k562_intra_chr14	K562	K562	chr14	test	212	3416	17080000	17085000	nan	unknown	7.8223433	21.481249	6.3608909	1
k562_intra_chr14	K562	K562	chr14	test	213	3417	17085000	17090000	nan	unknown	7.8223433	21.508186	6.5740523	1
k562_intra_chr14	K562	K562	chr14	test	214	3418	17090000	17095000	nan	unknown	7.8223433	21.420479	6.5135694	1
k562_intra_chr14	K562	K562	chr14	test	215	3419	17095000	17100000	nan	unknown	7.8223433	21.401989	6.6022067	1
k562_intra_chr14	K562	K562	chr14	test	216	3420	17100000	17105000	nan	unknown	7.8223433	21.357145	6.4601207	1
k562_intra_chr14	K562	K562	chr14	test	217	3421	17105000	17110000	nan	unknown	7.8223433	21.467569	6.7100682	1
k562_intra_chr14	K562	K562	chr14	test	218	3422	17110000	17115000	nan	unknown	7.8223433	21.082716	6.599565	1
k562_intra_chr14	K562	K562	chr14	test	219	3423	17115000	17120000	nan	unknown	7.8223433	21.372471	6.4730368	1
k562_intra_chr14	K562	K562	chr14	test	220	3424	17120000	17125000	nan	unknown	7.8223433	21.360334	6.7823567	1
k562_intra_chr14	K562	K562	chr14	test	221	3425	17125000	17130000	nan	unknown	7.8223433	21.462914	6.6649232	1
k562_intra_chr14	K562	K562	chr14	test	222	3426	17130000	17135000	nan	unknown	7.8223433	21.548567	6.6025753	1
k562_intra_chr14	K562	K562	chr14	test	223	3427	17135000	17140000	nan	unknown	7.8223433	21.317505	6.1934876	1
k562_intra_chr14	K562	K562	chr14	test	224	3428	17140000	17145000	nan	unknown	7.8223433	21.467129	6.2511482	1
k562_intra_chr14	K562	K562	chr14	test	225	3429	17145000	17150000	nan	unknown	7.8223433	21.301664	6.435113	1
k562_intra_chr14	K562	K562	chr14	test	226	3430	17150000	17155000	nan	unknown	7.8223433	21.34009	6.4604363	1
