case_id	model	cell_line	chrom	split	node_id	bin	start	end	compartment_score	compartment	embedding_norm	umap_1	umap_2	cluster
gm12878_intra_chr14	GM12878	GM12878	chr14	test	21	3225	16125000	16130000	nan	unknown	5.4773259	6.3517251	4.9166598	7
gm12878_intra_chr14	GM12878	GM12878	chr14	test	22	3226	16130000	16135000	nan	unknown	5.0926895	17.057138	5.0008636	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	23	3227	16135000	16140000	nan	unknown	5.1233544	16.012915	6.4534788	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	24	3228	16140000	16145000	nan	unknown	5.0935926	16.874096	5.0755277	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	25	3229	16145000	16150000	nan	unknown	5.0872316	21.219412	3.9990022	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	26	3230	16150000	16155000	nan	unknown	5.0872316	21.025854	4.1690173	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	27	3231	16155000	16160000	nan	unknown	5.0872316	21.245834	3.961421	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	28	3232	16160000	16165000	nan	unknown	5.0872316	21.308832	4.0026207	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	29	3233	16165000	16170000	nan	unknown	5.0872316	21.080498	3.871315	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	30	3234	16170000	16175000	nan	unknown	5.0872316	21.10726	3.9852259	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	31	3235	16175000	16180000	nan	unknown	5.0872316	21.426292	3.7910845	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	32	3236	16180000	16185000	nan	unknown	5.0872316	21.265291	3.7577376	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	33	3237	16185000	16190000	nan	unknown	5.0872316	21.344501	3.7191119	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	34	3238	16190000	16195000	nan	unknown	5.0872316	21.210558	3.9361465	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	35	3239	16195000	16200000	nan	unknown	5.0872316	21.465088	3.8482952	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	36	3240	16200000	16205000	nan	unknown	5.0872316	21.199793	4.1581745	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	37	3241	16205000	16210000	nan	unknown	5.0872316	21.180948	3.8586869	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	38	3242	16210000	16215000	nan	unknown	5.0872316	21.450611	3.8227458	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	39	3243	16215000	16220000	nan	unknown	5.0872316	21.583378	3.7821083	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	40	3244	16220000	16225000	nan	unknown	5.0872316	21.564615	3.7180018	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	41	3245	16225000	16230000	nan	unknown	5.0872316	21.035952	3.8471653	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	42	3246	16230000	16235000	nan	unknown	5.0872316	21.580847	3.8503604	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	43	3247	16235000	16240000	nan	unknown	5.0872316	21.237812	3.7641635	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	44	3248	16240000	16245000	nan	unknown	5.0872316	21.501328	4.0787315	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	45	3249	16245000	16250000	nan	unknown	5.0872316	21.402435	3.755342	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	46	3250	16250000	16255000	nan	unknown	5.0872316	21.167034	3.8775768	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	47	3251	16255000	16260000	nan	unknown	5.0872316	21.085884	4.0249419	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	48	3252	16260000	16265000	nan	unknown	5.0872316	21.189035	4.0065908	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	49	3253	16265000	16270000	nan	unknown	5.0872316	21.478203	4.0243311	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	50	3254	16270000	16275000	nan	unknown	5.0872316	21.446877	4.1089206	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	51	3255	16275000	16280000	nan	unknown	5.0872316	21.484339	4.0536685	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	52	3256	16280000	16285000	nan	unknown	5.0872316	21.621468	3.735975	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	53	3257	16285000	16290000	nan	unknown	5.0872316	21.334921	3.8205378	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	54	3258	16290000	16295000	nan	unknown	5.0872316	21.233942	4.1115441	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	55	3259	16295000	16300000	nan	unknown	5.0872316	21.580406	3.7226894	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	56	3260	16300000	16305000	nan	unknown	5.0872316	21.122681	3.989718	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	57	3261	16305000	16310000	nan	unknown	5.0872316	21.399065	3.7761238	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	58	3262	16310000	16315000	nan	unknown	5.0872316	21.243782	4.0693297	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	59	3263	16315000	16320000	nan	unknown	5.0872316	21.249212	4.1267066	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	60	3264	16320000	16325000	nan	unknown	5.0872316	21.184713	3.9146163	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	61	3265	16325000	16330000	nan	unknown	5.0872316	21.339121	3.6674993	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	62	3266	16330000	16335000	nan	unknown	5.0872316	21.171803	3.9611022	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	63	3267	16335000	16340000	nan	unknown	5.0872316	21.423611	3.842634	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	64	3268	16340000	16345000	nan	unknown	5.0872316	21.274052	3.9960585	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	65	3269	16345000	16350000	nan	unknown	5.0872316	21.555927	3.7712648	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	66	3270	16350000	16355000	nan	unknown	5.0872316	21.499907	3.7142155	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	67	3271	16355000	16360000	nan	unknown	5.0872316	21.212738	3.7473204	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	68	3272	16360000	16365000	nan	unknown	5.0872316	21.383646	3.8290293	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	69	3273	16365000	16370000	nan	unknown	5.0872316	21.431093	3.7015462	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	70	3274	16370000	16375000	nan	unknown	5.0872316	21.201797	3.971199	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	71	3275	16375000	16380000	nan	unknown	5.0872316	21.507818	3.6342392	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	72	3276	16380000	16385000	nan	unknown	5.0872316	21.334368	3.9506457	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	73	3277	16385000	16390000	nan	unknown	5.0872316	21.126213	4.072032	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	74	3278	16390000	16395000	nan	unknown	5.0872316	21.157921	4.0648603	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	75	3279	16395000	16400000	nan	unknown	5.0966902	16.629026	5.1784744	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	76	3280	16400000	16405000	nan	unknown	5.5553112	-0.5335663	6.3611474	6
gm12878_intra_chr14	GM12878	GM12878	chr14	test	77	3281	16405000	16410000	nan	unknown	5.0885086	17.612062	4.7411232	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	78	3282	16410000	16415000	nan	unknown	5.0872316	21.466681	4.0160866	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	79	3283	16415000	16420000	nan	unknown	5.0872316	21.031654	3.6946011	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	80	3284	16420000	16425000	nan	unknown	5.0872316	21.276188	4.0447617	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	81	3285	16425000	16430000	nan	unknown	5.0872316	21.35664	3.7831209	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	82	3286	16430000	16435000	nan	unknown	5.0872316	21.293863	3.8612721	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	83	3287	16435000	16440000	nan	unknown	5.0872316	21.274529	3.9405422	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	84	3288	16440000	16445000	nan	unknown	5.0872316	21.588001	3.9355834	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	85	3289	16445000	16450000	nan	unknown	5.0872316	21.393946	3.9183674	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	86	3290	16450000	16455000	nan	unknown	5.0872316	21.032961	4.0720482	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	87	3291	16455000	16460000	nan	unknown	5.0872316	21.448635	3.7667551	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	88	3292	16460000	16465000	nan	unknown	5.0872316	21.237991	3.9614379	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	89	3293	16465000	16470000	nan	unknown	5.0872316	21.410004	3.8816879	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	90	3294	16470000	16475000	nan	unknown	5.0872316	21.227917	3.8596442	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	91	3295	16475000	16480000	nan	unknown	5.0872316	21.677439	3.6166637	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	92	3296	16480000	16485000	nan	unknown	5.0872316	21.313684	3.9111164	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	93	3297	16485000	16490000	nan	unknown	5.0872316	21.387934	3.8878291	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	94	3298	16490000	16495000	nan	unknown	5.0872316	21.141085	3.7502828	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	95	3299	16495000	16500000	nan	unknown	5.0872316	21.205751	3.9354074	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	96	3300	16500000	16505000	nan	unknown	5.0872316	21.160795	3.7905562	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	97	3301	16505000	16510000	nan	unknown	5.0872316	21.414536	3.7529111	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	98	3302	16510000	16515000	nan	unknown	5.0872316	21.480053	3.7607791	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	99	3303	16515000	16520000	nan	unknown	5.0872316	21.540228	3.8507516	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	100	3304	16520000	16525000	nan	unknown	5.0872316	21.517328	3.8671894	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	101	3305	16525000	16530000	nan	unknown	5.0872316	21.594007	3.6818454	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	102	3306	16530000	16535000	nan	unknown	5.0872316	21.163052	3.9646933	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	103	3307	16535000	16540000	nan	unknown	5.0872316	21.47884	4.0710835	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	104	3308	16540000	16545000	nan	unknown	5.0872316	21.285769	4.0108986	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	105	3309	16545000	16550000	nan	unknown	5.0872316	21.501373	3.9236288	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	106	3310	16550000	16555000	nan	unknown	5.0872316	21.282137	3.7105539	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	107	3311	16555000	16560000	nan	unknown	5.0872316	21.491468	3.7925537	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	108	3312	16560000	16565000	nan	unknown	5.0872316	21.077417	3.804543	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	109	3313	16565000	16570000	nan	unknown	5.0872316	21.437857	3.8404741	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	110	3314	16570000	16575000	nan	unknown	5.0872316	21.135969	3.8793983	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	111	3315	16575000	16580000	nan	unknown	5.0872316	21.381443	3.8202736	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	112	3316	16580000	16585000	nan	unknown	5.0872316	21.431049	3.8659072	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	113	3317	16585000	16590000	nan	unknown	5.0872316	21.370314	3.8093379	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	114	3318	16590000	16595000	nan	unknown	5.0872316	21.166552	3.9520867	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	115	3319	16595000	16600000	nan	unknown	5.0872316	21.149139	3.9940078	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	116	3320	16600000	16605000	nan	unknown	5.0872316	21.095476	4.0137758	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	117	3321	16605000	16610000	nan	unknown	5.0872316	21.320751	3.9570408	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	118	3322	16610000	16615000	nan	unknown	5.0872316	21.307604	3.7964969	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	119	3323	16615000	16620000	nan	unknown	5.0872316	21.358654	3.9495397	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	120	3324	16620000	16625000	nan	unknown	5.0872316	21.073465	3.8574791	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	121	3325	16625000	16630000	nan	unknown	5.0872316	21.472906	3.5967898	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	122	3326	16630000	16635000	nan	unknown	5.0872316	21.454876	3.8269312	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	123	3327	16635000	16640000	nan	unknown	5.0872316	21.362707	3.762341	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	124	3328	16640000	16645000	nan	unknown	5.0872316	21.164028	4.065208	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	125	3329	16645000	16650000	nan	unknown	5.0872316	21.199139	4.0142875	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	126	3330	16650000	16655000	nan	unknown	5.0872316	21.482183	3.8011031	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	127	3331	16655000	16660000	nan	unknown	5.0872316	21.130529	3.8796585	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	128	3332	16660000	16665000	nan	unknown	5.0872316	21.425928	4.1169229	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	129	3333	16665000	16670000	nan	unknown	5.0872316	21.474449	3.9538274	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	130	3334	16670000	16675000	nan	unknown	5.0872316	21.068039	3.7032769	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	131	3335	16675000	16680000	nan	unknown	5.0872316	21.0895	4.1527038	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	132	3336	16680000	16685000	nan	unknown	5.0872316	21.569902	3.711956	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	133	3337	16685000	16690000	nan	unknown	5.0872316	21.265799	4.038661	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	134	3338	16690000	16695000	nan	unknown	5.0872316	21.384611	3.721921	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	135	3339	16695000	16700000	nan	unknown	5.0872316	21.231213	3.8177211	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	136	3340	16700000	16705000	nan	unknown	5.0872316	21.339874	3.9441674	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	137	3341	16705000	16710000	nan	unknown	5.0872316	21.521452	3.741816	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	138	3342	16710000	16715000	nan	unknown	5.0872316	21.492355	3.8613997	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	139	3343	16715000	16720000	nan	unknown	5.0872316	21.429789	3.8466942	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	140	3344	16720000	16725000	nan	unknown	5.0872316	21.041159	3.9436376	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	141	3345	16725000	16730000	nan	unknown	5.0872316	21.262821	3.853415	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	142	3346	16730000	16735000	nan	unknown	5.0872316	21.008753	4.0596147	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	143	3347	16735000	16740000	nan	unknown	5.0872316	21.098913	3.9204021	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	144	3348	16740000	16745000	nan	unknown	5.0872316	21.344126	3.7101178	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	145	3349	16745000	16750000	nan	unknown	5.0872316	21.489359	3.6748009	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	146	3350	16750000	16755000	nan	unknown	5.0872316	21.340189	3.9639812	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	147	3351	16755000	16760000	nan	unknown	5.0872316	21.205172	3.9967208	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	148	3352	16760000	16765000	nan	unknown	5.0872316	21.299706	3.9317796	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	149	3353	16765000	16770000	nan	unknown	5.0872316	21.052042	3.7032773	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	150	3354	16770000	16775000	nan	unknown	5.0872316	21.536133	3.6590416	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	151	3355	16775000	16780000	nan	unknown	5.0872316	21.27969	3.9588833	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	152	3356	16780000	16785000	nan	unknown	5.0872316	21.387114	4.0878873	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	153	3357	16785000	16790000	nan	unknown	5.0872316	21.203609	4.0483317	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	154	3358	16790000	16795000	nan	unknown	5.0872316	21.121639	3.8850806	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	155	3359	16795000	16800000	nan	unknown	5.0872316	21.418644	4.0059428	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	156	3360	16800000	16805000	nan	unknown	5.0872316	21.299938	3.8653667	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	157	3361	16805000	16810000	nan	unknown	5.0872316	21.458548	3.8155508	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	158	3362	16810000	16815000	nan	unknown	5.0872316	21.528967	3.7965913	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	159	3363	16815000	16820000	nan	unknown	5.0872316	21.58573	4.0342712	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	160	3364	16820000	16825000	nan	unknown	5.0872316	21.239967	3.820734	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	161	3365	16825000	16830000	nan	unknown	5.0872316	21.356756	3.9116819	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	162	3366	16830000	16835000	nan	unknown	5.0872316	21.578537	3.6624002	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	163	3367	16835000	16840000	nan	unknown	5.0872316	21.139069	3.9367337	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	164	3368	16840000	16845000	nan	unknown	5.0872316	21.135515	3.8114622	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	165	3369	16845000	16850000	nan	unknown	5.0872316	21.347181	3.997972	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	166	3370	16850000	16855000	nan	unknown	5.0872316	21.29549	3.7585163	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	167	3371	16855000	16860000	nan	unknown	5.0872316	21.461098	3.9793227	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	168	3372	16860000	16865000	nan	unknown	5.0872316	21.483252	3.7537711	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	169	3373	16865000	16870000	nan	unknown	5.0872316	21.225784	3.8082995	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	170	3374	16870000	16875000	nan	unknown	5.0872316	21.196125	3.8289411	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	171	3375	16875000	16880000	nan	unknown	5.0872316	21.268501	3.6622045	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	172	3376	16880000	16885000	nan	unknown	5.0872316	21.600172	3.6239023	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	173	3377	16885000	16890000	nan	unknown	5.0872316	21.107229	4.0023808	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	174	3378	16890000	16895000	nan	unknown	5.0872316	21.074278	4.1078448	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	175	3379	16895000	16900000	nan	unknown	5.0872316	21.510418	3.8031914	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	176	3380	16900000	16905000	nan	unknown	5.0872316	21.42399	3.8010147	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	177	3381	16905000	16910000	nan	unknown	5.0872316	21.49964	3.7946413	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	178	3382	16910000	16915000	nan	unknown	5.0872316	21.320089	3.7344444	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	179	3383	16915000	16920000	nan	unknown	5.0872316	21.303337	4.1048946	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	180	3384	16920000	16925000	nan	unknown	5.0872316	21.159128	3.8985496	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	181	3385	16925000	16930000	nan	unknown	5.0872316	21.215282	3.9833779	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	182	3386	16930000	16935000	nan	unknown	5.0872316	21.377544	3.7352042	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	183	3387	16935000	16940000	nan	unknown	5.0872316	21.063507	3.7290962	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	184	3388	16940000	16945000	nan	unknown	5.0872316	21.325758	3.7884078	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	185	3389	16945000	16950000	nan	unknown	5.0872316	21.367897	4.0039105	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	186	3390	16950000	16955000	nan	unknown	5.0872316	21.229202	3.7911458	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	187	3391	16955000	16960000	nan	unknown	5.0872316	21.523258	3.8865113	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	188	3392	16960000	16965000	nan	unknown	5.0872316	21.193359	3.8967948	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	189	3393	16965000	16970000	nan	unknown	5.0872316	21.432514	3.8149838	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	190	3394	16970000	16975000	nan	unknown	5.0872316	21.324442	3.6767998	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	191	3395	16975000	16980000	nan	unknown	5.0872316	21.127741	3.9150901	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	192	3396	16980000	16985000	nan	unknown	5.0872316	21.419889	3.9649782	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	193	3397	16985000	16990000	nan	unknown	5.0872316	21.459648	3.8536434	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	194	3398	16990000	16995000	nan	unknown	5.0872316	21.384901	3.7286081	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	195	3399	16995000	17000000	nan	unknown	5.0872316	21.163385	3.8737397	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	196	3400	17000000	17005000	nan	unknown	5.0872316	21.065895	3.8343742	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	197	3401	17005000	17010000	nan	unknown	5.0872316	21.171299	3.9551547	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	198	3402	17010000	17015000	nan	unknown	5.0872316	21.444435	3.8127022	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	199	3403	17015000	17020000	nan	unknown	5.0872316	21.376417	3.8039799	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	200	3404	17020000	17025000	nan	unknown	5.0872316	21.128851	3.8325758	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	201	3405	17025000	17030000	nan	unknown	5.0872316	21.397968	3.9935696	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	202	3406	17030000	17035000	nan	unknown	5.0872316	21.160374	4.1661968	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	203	3407	17035000	17040000	nan	unknown	5.0872316	21.483559	3.6158805	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	204	3408	17040000	17045000	nan	unknown	5.0872316	21.230888	3.9654515	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	205	3409	17045000	17050000	nan	unknown	5.0872316	21.498308	3.6249621	1
gm12878_intra_chr14	GM12878	GM12878	chr14	test	206	3410	17050000	17055000	nan	unknown	5.0872316	21.052433	3.8673301	1
